"date","value","location_name","location"
2024-04-27,18,"Minnesota","27"
2024-04-27,33,"Missouri","29"
2024-04-27,20,"Mississippi","28"
2024-04-27,0,"Montana","30"
2024-04-27,8,"North Carolina","37"
2024-04-27,4,"North Dakota","38"
2024-04-27,5,"Nebraska","31"
2024-04-27,3,"New Hampshire","33"
2024-04-27,81,"New Jersey","34"
2024-04-27,11,"New Mexico","35"
2024-04-27,10,"Nevada","32"
2024-04-27,132,"New York","36"
2024-04-27,46,"Ohio","39"
2024-04-27,16,"Oklahoma","40"
2024-04-27,17,"Oregon","41"
2024-04-27,95,"Pennsylvania","42"
2024-04-27,3,"Rhode Island","44"
2024-04-27,31,"South Carolina","45"
2024-04-27,7,"South Dakota","46"
2024-04-27,22,"Tennessee","47"
2024-04-27,89,"Texas","48"
2024-04-27,2,"Utah","49"
2024-04-27,58,"Virginia","51"
2024-04-27,4,"Vermont","50"
2024-04-27,25,"Washington","53"
2024-04-27,15,"Wisconsin","55"
2024-04-27,7,"West Virginia","54"
2024-04-27,4,"Wyoming","56"
2024-05-04,6,"Alaska","02"
2024-05-04,0,"Alabama","01"
2024-05-04,12,"Arkansas","05"
2024-05-04,73,"Arizona","04"
2024-05-04,49,"California","06"
2024-05-04,12,"Colorado","08"
2024-05-04,22,"Connecticut","09"
2024-05-04,4,"District of Columbia","11"
2024-05-04,1,"Delaware","10"
2024-05-04,85,"Florida","12"
2024-05-04,7,"Georgia","13"
2024-05-04,3,"Hawaii","15"
2024-05-04,3,"Iowa","19"
2024-05-04,0,"Idaho","16"
2024-05-04,13,"Illinois","17"
2024-05-04,12,"Indiana","18"
2024-05-04,5,"Kansas","20"
2024-05-04,3,"Kentucky","21"
2024-05-04,8,"Louisiana","22"
2024-05-04,48,"Massachusetts","25"
2024-05-04,5,"Maryland","24"
2024-05-04,8,"Maine","23"
2024-05-04,50,"Michigan","26"
2024-05-04,0,"Minnesota","27"
2024-05-04,18,"Missouri","29"
2024-05-04,14,"Mississippi","28"
2024-05-04,2,"Montana","30"
2024-05-04,0,"North Carolina","37"
2024-05-04,0,"North Dakota","38"
2024-05-04,1,"Nebraska","31"
2024-05-04,0,"New Hampshire","33"
2024-05-04,47,"New Jersey","34"
2024-05-04,16,"New Mexico","35"
2024-05-04,1,"Nevada","32"
2024-05-04,52,"New York","36"
2024-05-04,9,"Ohio","39"
2024-05-04,9,"Oklahoma","40"
2024-05-04,18,"Oregon","41"
2024-05-04,84,"Pennsylvania","42"
2024-05-04,4,"Rhode Island","44"
2024-05-04,21,"South Carolina","45"
2024-05-04,1,"South Dakota","46"
2024-05-04,17,"Tennessee","47"
2024-05-04,1,"Texas","48"
2024-05-04,3,"Utah","49"
2024-05-04,39,"Virginia","51"
2024-05-04,0,"Vermont","50"
2024-05-04,28,"Washington","53"
2024-05-04,10,"Wisconsin","55"
2024-05-04,0,"West Virginia","54"
2024-05-04,0,"Wyoming","56"
2024-05-11,1,"Alaska","02"
2024-05-11,2,"Alabama","01"
2024-05-11,0,"Arkansas","05"
2024-05-11,66,"Arizona","04"
2024-05-11,57,"California","06"
2024-05-11,6,"Colorado","08"
2024-05-11,10,"Connecticut","09"
2024-05-11,2,"District of Columbia","11"
2024-05-11,1,"Delaware","10"
2024-05-11,91,"Florida","12"
2024-05-11,6,"Georgia","13"
2024-05-11,2,"Hawaii","15"
2024-05-11,3,"Iowa","19"
2024-05-11,0,"Idaho","16"
2024-05-11,10,"Illinois","17"
2024-05-11,11,"Indiana","18"
2024-05-11,2,"Kansas","20"
2024-05-11,5,"Kentucky","21"
2024-05-11,3,"Louisiana","22"
2024-05-11,NA,"Massachusetts","25"
2024-05-11,0,"Maryland","24"
2024-05-11,3,"Maine","23"
2024-05-11,31,"Michigan","26"
2024-05-11,NA,"Minnesota","27"
2024-05-11,11,"Missouri","29"
2024-05-11,22,"Mississippi","28"
2024-05-11,1,"Montana","30"
2024-05-11,0,"North Carolina","37"
2024-05-11,1,"North Dakota","38"
2024-05-11,2,"Nebraska","31"
2024-05-11,0,"New Hampshire","33"
2024-05-11,32,"New Jersey","34"
2024-05-11,14,"New Mexico","35"
2024-05-11,2,"Nevada","32"
2024-05-11,28,"New York","36"
2024-05-11,12,"Ohio","39"
2024-05-11,5,"Oklahoma","40"
2024-05-11,21,"Oregon","41"
2024-05-11,92,"Pennsylvania","42"
2024-05-11,1,"Rhode Island","44"
2024-05-11,22,"South Carolina","45"
2024-05-11,0,"South Dakota","46"
2024-05-11,21,"Tennessee","47"
2024-05-11,0,"Texas","48"
2024-05-11,0,"Utah","49"
2024-05-11,39,"Virginia","51"
2024-05-11,0,"Vermont","50"
2024-05-11,12,"Washington","53"
2024-05-11,11,"Wisconsin","55"
2024-05-11,0,"West Virginia","54"
2024-05-11,1,"Wyoming","56"
2024-05-18,2,"Alaska","02"
2024-05-18,0,"Alabama","01"
2024-05-18,2,"Arkansas","05"
2024-05-18,66,"Arizona","04"
2024-05-18,42,"California","06"
2024-05-18,11,"Colorado","08"
2024-05-18,6,"Connecticut","09"
2024-05-18,2,"District of Columbia","11"
2024-05-18,1,"Delaware","10"
2024-05-18,97,"Florida","12"
2024-05-18,3,"Georgia","13"
2024-05-18,2,"Hawaii","15"
2024-05-18,2,"Iowa","19"
2024-05-18,0,"Idaho","16"
2024-05-18,9,"Illinois","17"
2024-05-18,4,"Indiana","18"
2024-05-18,5,"Kansas","20"
2024-05-18,3,"Kentucky","21"
2024-05-18,9,"Louisiana","22"
2024-05-18,NA,"Massachusetts","25"
2024-05-18,0,"Maryland","24"
2024-05-18,5,"Maine","23"
2024-05-18,29,"Michigan","26"
2024-05-18,NA,"Minnesota","27"
2024-05-18,10,"Missouri","29"
2024-05-18,8,"Mississippi","28"
2024-05-18,1,"Montana","30"
2024-05-18,0,"North Carolina","37"
2024-05-18,0,"North Dakota","38"
2024-05-18,0,"Nebraska","31"
2024-05-18,0,"New Hampshire","33"
2024-05-18,37,"New Jersey","34"
2024-05-18,8,"New Mexico","35"
2024-05-18,0,"Nevada","32"
2024-05-18,20,"New York","36"
2024-05-18,11,"Ohio","39"
2024-05-18,6,"Oklahoma","40"
2024-05-18,14,"Oregon","41"
2024-05-18,85,"Pennsylvania","42"
2024-05-18,1,"Rhode Island","44"
2024-05-18,18,"South Carolina","45"
2024-05-18,1,"South Dakota","46"
2024-05-18,20,"Tennessee","47"
2024-05-18,3,"Texas","48"
2024-05-18,0,"Utah","49"
2024-05-18,32,"Virginia","51"
2024-05-18,1,"Vermont","50"
2024-05-18,21,"Washington","53"
2024-05-18,3,"Wisconsin","55"
2024-05-18,0,"West Virginia","54"
2024-05-18,5,"Wyoming","56"
2024-05-25,3,"Alaska","02"
2024-05-25,0,"Alabama","01"
2024-05-25,6,"Arkansas","05"
2024-05-25,68,"Arizona","04"
2024-05-25,56,"California","06"
2024-05-25,10,"Colorado","08"
2024-05-25,4,"Connecticut","09"
2024-05-25,0,"District of Columbia","11"
2024-05-25,0,"Delaware","10"
2024-05-25,77,"Florida","12"
2024-05-25,5,"Georgia","13"
2024-05-25,6,"Hawaii","15"
2024-05-25,1,"Iowa","19"
2024-05-25,0,"Idaho","16"
2024-05-25,9,"Illinois","17"
2024-05-25,5,"Indiana","18"
2024-05-25,2,"Kansas","20"
2024-05-25,5,"Kentucky","21"
2024-05-25,6,"Louisiana","22"
2024-05-25,NA,"Massachusetts","25"
2024-05-25,5,"Maryland","24"
2024-05-25,5,"Maine","23"
2024-05-25,15,"Michigan","26"
2024-05-25,NA,"Minnesota","27"
2024-05-25,6,"Missouri","29"
2024-05-25,13,"Mississippi","28"
2024-05-25,2,"Montana","30"
2024-05-25,0,"North Carolina","37"
2024-05-25,0,"North Dakota","38"
2024-05-25,0,"Nebraska","31"
2024-05-25,0,"New Hampshire","33"
2024-05-25,26,"New Jersey","34"
2024-05-25,10,"New Mexico","35"
2024-05-25,1,"Nevada","32"
2024-05-25,12,"New York","36"
2024-05-25,5,"Ohio","39"
2024-05-25,2,"Oklahoma","40"
2024-05-25,17,"Oregon","41"
2024-05-25,79,"Pennsylvania","42"
2024-05-25,1,"Rhode Island","44"
2024-05-25,19,"South Carolina","45"
2024-05-25,0,"South Dakota","46"
2024-05-25,30,"Tennessee","47"
2024-05-25,0,"Texas","48"
2024-05-25,0,"Utah","49"
2024-05-25,45,"Virginia","51"
2024-05-25,1,"Vermont","50"
2024-05-25,21,"Washington","53"
2024-05-25,3,"Wisconsin","55"
2024-05-25,0,"West Virginia","54"
2024-05-25,0,"Wyoming","56"
2024-06-01,3,"Alaska","02"
2024-06-01,0,"Alabama","01"
2024-06-01,5,"Arkansas","05"
2024-06-01,53,"Arizona","04"
2024-06-01,59,"California","06"
2024-06-01,4,"Colorado","08"
2024-06-01,5,"Connecticut","09"
2024-06-01,0,"District of Columbia","11"
2024-06-01,1,"Delaware","10"
2024-06-01,81,"Florida","12"
2024-06-01,2,"Georgia","13"
2024-06-01,1,"Hawaii","15"
2024-06-01,0,"Iowa","19"
2024-06-01,0,"Idaho","16"
2024-06-01,8,"Illinois","17"
2024-06-01,5,"Indiana","18"
2024-06-01,5,"Kansas","20"
2024-06-01,7,"Kentucky","21"
2024-06-01,5,"Louisiana","22"
2024-06-01,NA,"Massachusetts","25"
2024-06-01,3,"Maryland","24"
2024-06-01,1,"Maine","23"
2024-06-01,9,"Michigan","26"
2024-06-01,NA,"Minnesota","27"
2024-06-01,4,"Missouri","29"
2024-06-01,11,"Mississippi","28"
2024-06-01,0,"Montana","30"
2024-06-01,0,"North Carolina","37"
2024-06-01,0,"North Dakota","38"
2024-06-01,1,"Nebraska","31"
2024-06-01,0,"New Hampshire","33"
2024-06-01,20,"New Jersey","34"
2024-06-01,5,"New Mexico","35"
2024-06-01,0,"Nevada","32"
2024-06-01,10,"New York","36"
2024-06-01,3,"Ohio","39"
2024-06-01,1,"Oklahoma","40"
2024-06-01,16,"Oregon","41"
2024-06-01,59,"Pennsylvania","42"
2024-06-01,0,"Rhode Island","44"
2024-06-01,28,"South Carolina","45"
2024-06-01,0,"South Dakota","46"
2024-06-01,17,"Tennessee","47"
2024-06-01,1,"Texas","48"
2024-06-01,0,"Utah","49"
2024-06-01,24,"Virginia","51"
2024-06-01,0,"Vermont","50"
2024-06-01,39,"Washington","53"
2024-06-01,0,"Wisconsin","55"
2024-06-01,0,"West Virginia","54"
2024-06-01,5,"Wyoming","56"
2024-06-08,3,"Alaska","02"
2024-06-08,0,"Alabama","01"
2024-06-08,5,"Arkansas","05"
2024-06-08,69,"Arizona","04"
2024-06-08,58,"California","06"
2024-06-08,3,"Colorado","08"
2024-06-08,2,"Connecticut","09"
2024-06-08,0,"District of Columbia","11"
2024-06-08,0,"Delaware","10"
2024-06-08,80,"Florida","12"
2024-06-08,1,"Georgia","13"
2024-06-08,3,"Hawaii","15"
2024-06-08,1,"Iowa","19"
2024-06-08,0,"Idaho","16"
2024-06-08,9,"Illinois","17"
2024-06-08,2,"Indiana","18"
2024-06-08,1,"Kansas","20"
2024-06-08,3,"Kentucky","21"
2024-06-08,4,"Louisiana","22"
2024-06-08,NA,"Massachusetts","25"
2024-06-08,0,"Maryland","24"
2024-06-08,3,"Maine","23"
2024-06-08,9,"Michigan","26"
2024-06-08,NA,"Minnesota","27"
2024-06-08,3,"Missouri","29"
2024-06-08,13,"Mississippi","28"
2024-06-08,2,"Montana","30"
2024-06-08,0,"North Carolina","37"
2024-06-08,0,"North Dakota","38"
2024-06-08,0,"Nebraska","31"
2024-06-08,0,"New Hampshire","33"
2024-06-08,25,"New Jersey","34"
2024-06-08,0,"New Mexico","35"
2024-06-08,0,"Nevada","32"
2024-06-08,10,"New York","36"
2024-06-08,3,"Ohio","39"
2024-06-08,1,"Oklahoma","40"
2024-06-08,6,"Oregon","41"
2024-06-08,80,"Pennsylvania","42"
2024-06-08,0,"Rhode Island","44"
2024-06-08,29,"South Carolina","45"
2024-06-08,0,"South Dakota","46"
2024-06-08,15,"Tennessee","47"
2024-06-08,1,"Texas","48"
2024-06-08,0,"Utah","49"
2024-06-08,40,"Virginia","51"
2024-06-08,0,"Vermont","50"
2024-06-08,20,"Washington","53"
2024-06-08,2,"Wisconsin","55"
2024-06-08,0,"West Virginia","54"
2024-06-08,4,"Wyoming","56"
2024-06-15,6,"Alaska","02"
2024-06-15,0,"Alabama","01"
2024-06-15,5,"Arkansas","05"
2024-06-15,44,"Arizona","04"
2024-06-15,64,"California","06"
2024-06-15,3,"Colorado","08"
2024-06-15,3,"Connecticut","09"
2024-06-15,0,"District of Columbia","11"
2024-06-15,0,"Delaware","10"
2024-06-15,64,"Florida","12"
2024-06-15,2,"Georgia","13"
2024-06-15,4,"Hawaii","15"
2024-06-15,0,"Iowa","19"
2024-06-15,0,"Idaho","16"
2024-06-15,6,"Illinois","17"
2024-06-15,5,"Indiana","18"
2024-06-15,1,"Kansas","20"
2024-06-15,1,"Kentucky","21"
2024-06-15,4,"Louisiana","22"
2024-06-15,NA,"Massachusetts","25"
2024-06-15,0,"Maryland","24"
2024-06-15,1,"Maine","23"
2024-06-15,9,"Michigan","26"
2024-06-15,NA,"Minnesota","27"
2024-06-15,3,"Missouri","29"
2024-06-15,16,"Mississippi","28"
2024-06-15,2,"Montana","30"
2024-06-15,0,"North Carolina","37"
2024-06-15,1,"North Dakota","38"
2024-06-15,0,"Nebraska","31"
2024-06-15,0,"New Hampshire","33"
2024-06-15,16,"New Jersey","34"
2024-06-15,0,"New Mexico","35"
2024-06-15,1,"Nevada","32"
2024-06-15,7,"New York","36"
2024-06-15,6,"Ohio","39"
2024-06-15,1,"Oklahoma","40"
2024-06-15,14,"Oregon","41"
2024-06-15,51,"Pennsylvania","42"
2024-06-15,0,"Rhode Island","44"
2024-06-15,20,"South Carolina","45"
2024-06-15,0,"South Dakota","46"
2024-06-15,12,"Tennessee","47"
2024-06-15,1,"Texas","48"
2024-06-15,0,"Utah","49"
2024-06-15,25,"Virginia","51"
2024-06-15,0,"Vermont","50"
2024-06-15,28,"Washington","53"
2024-06-15,1,"Wisconsin","55"
2024-06-15,0,"West Virginia","54"
2024-06-15,3,"Wyoming","56"
2024-06-22,3,"Alaska","02"
2024-06-22,0,"Alabama","01"
2024-06-22,1,"Arkansas","05"
2024-06-22,23,"Arizona","04"
2024-06-22,49,"California","06"
2024-06-22,3,"Colorado","08"
2024-06-22,1,"Connecticut","09"
2024-06-22,2,"District of Columbia","11"
2024-06-22,1,"Delaware","10"
2024-06-22,62,"Florida","12"
2024-06-22,4,"Georgia","13"
2024-06-22,2,"Hawaii","15"
2024-06-22,1,"Iowa","19"
2024-06-22,0,"Idaho","16"
2024-06-22,6,"Illinois","17"
2024-06-22,3,"Indiana","18"
2024-06-22,1,"Kansas","20"
2024-06-22,1,"Kentucky","21"
2024-06-22,5,"Louisiana","22"
2024-06-22,0,"Massachusetts","25"
2024-06-22,2,"Maryland","24"
2024-06-22,1,"Maine","23"
2024-06-22,11,"Michigan","26"
2024-06-22,0,"Minnesota","27"
2024-06-22,5,"Missouri","29"
2024-06-22,6,"Mississippi","28"
2024-06-22,0,"Montana","30"
2024-06-22,0,"North Carolina","37"
2024-06-22,0,"North Dakota","38"
2024-06-22,0,"Nebraska","31"
2024-06-22,0,"New Hampshire","33"
2024-06-22,20,"New Jersey","34"
2024-06-22,0,"New Mexico","35"
2024-06-22,1,"Nevada","32"
2024-06-22,6,"New York","36"
2024-06-22,2,"Ohio","39"
2024-06-22,0,"Oklahoma","40"
2024-06-22,2,"Oregon","41"
2024-06-22,47,"Pennsylvania","42"
2024-06-22,0,"Rhode Island","44"
2024-06-22,17,"South Carolina","45"
2024-06-22,0,"South Dakota","46"
2024-06-22,7,"Tennessee","47"
2024-06-22,0,"Texas","48"
2024-06-22,0,"Utah","49"
2024-06-22,20,"Virginia","51"
2024-06-22,0,"Vermont","50"
2024-06-22,32,"Washington","53"
2024-06-22,2,"Wisconsin","55"
2024-06-22,0,"West Virginia","54"
2024-06-22,0,"Wyoming","56"
2024-06-29,1,"Alaska","02"
2024-06-29,0,"Alabama","01"
2024-06-29,4,"Arkansas","05"
2024-06-29,29,"Arizona","04"
2024-06-29,37,"California","06"
2024-06-29,3,"Colorado","08"
2024-06-29,7,"Connecticut","09"
2024-06-29,0,"District of Columbia","11"
2024-06-29,0,"Delaware","10"
2024-06-29,56,"Florida","12"
2024-06-29,4,"Georgia","13"
2024-06-29,3,"Hawaii","15"
2024-06-29,0,"Iowa","19"
2024-06-29,0,"Idaho","16"
2024-06-29,8,"Illinois","17"
2024-06-29,3,"Indiana","18"
2024-06-29,0,"Kansas","20"
2024-06-29,2,"Kentucky","21"
2024-06-29,5,"Louisiana","22"
2024-06-29,0,"Massachusetts","25"
2024-06-29,1,"Maryland","24"
2024-06-29,0,"Maine","23"
2024-06-29,7,"Michigan","26"
2024-06-29,0,"Minnesota","27"
2024-06-29,0,"Missouri","29"
2024-06-29,3,"Mississippi","28"
2024-06-29,0,"Montana","30"
2024-06-29,1,"North Carolina","37"
2024-06-29,0,"North Dakota","38"
2024-06-29,0,"Nebraska","31"
2024-06-29,0,"New Hampshire","33"
2024-06-29,21,"New Jersey","34"
2024-06-29,1,"New Mexico","35"
2024-06-29,1,"Nevada","32"
2024-06-29,4,"New York","36"
2024-06-29,6,"Ohio","39"
2024-06-29,2,"Oklahoma","40"
2024-06-29,5,"Oregon","41"
2024-06-29,46,"Pennsylvania","42"
2024-06-29,1,"Rhode Island","44"
2024-06-29,19,"South Carolina","45"
2024-06-29,0,"South Dakota","46"
2024-06-29,10,"Tennessee","47"
2024-06-29,3,"Texas","48"
2024-06-29,0,"Utah","49"
2024-06-29,18,"Virginia","51"
2024-06-29,0,"Vermont","50"
2024-06-29,19,"Washington","53"
2024-06-29,2,"Wisconsin","55"
2024-06-29,0,"West Virginia","54"
2024-06-29,2,"Wyoming","56"
2024-07-06,1,"Alaska","02"
2024-07-06,0,"Alabama","01"
2024-07-06,5,"Arkansas","05"
2024-07-06,29,"Arizona","04"
2024-07-06,39,"California","06"
2024-07-06,1,"Colorado","08"
2024-07-06,3,"Connecticut","09"
2024-07-06,1,"District of Columbia","11"
2024-07-06,0,"Delaware","10"
2024-07-06,78,"Florida","12"
2024-07-06,0,"Georgia","13"
2024-07-06,4,"Hawaii","15"
2024-07-06,1,"Iowa","19"
2024-07-06,0,"Idaho","16"
2024-07-06,5,"Illinois","17"
2024-07-06,3,"Indiana","18"
2024-07-06,4,"Kansas","20"
2024-07-06,0,"Kentucky","21"
2024-07-06,0,"Louisiana","22"
2024-07-06,0,"Massachusetts","25"
2024-07-06,0,"Maryland","24"
2024-07-06,4,"Maine","23"
2024-07-06,9,"Michigan","26"
2024-07-06,0,"Minnesota","27"
2024-07-06,1,"Missouri","29"
2024-07-06,6,"Mississippi","28"
2024-07-06,1,"Montana","30"
2024-07-06,0,"North Carolina","37"
2024-07-06,0,"North Dakota","38"
2024-07-06,0,"Nebraska","31"
2024-07-06,0,"New Hampshire","33"
2024-07-06,23,"New Jersey","34"
2024-07-06,0,"New Mexico","35"
2024-07-06,0,"Nevada","32"
2024-07-06,1,"New York","36"
2024-07-06,2,"Ohio","39"
2024-07-06,0,"Oklahoma","40"
2024-07-06,5,"Oregon","41"
2024-07-06,58,"Pennsylvania","42"
2024-07-06,0,"Rhode Island","44"
2024-07-06,20,"South Carolina","45"
2024-07-06,0,"South Dakota","46"
2024-07-06,11,"Tennessee","47"
2024-07-06,1,"Texas","48"
2024-07-06,0,"Utah","49"
2024-07-06,25,"Virginia","51"
2024-07-06,0,"Vermont","50"
2024-07-06,15,"Washington","53"
2024-07-06,3,"Wisconsin","55"
2024-07-06,0,"West Virginia","54"
2024-07-06,1,"Wyoming","56"
2024-07-13,3,"Alaska","02"
2024-07-13,0,"Alabama","01"
2024-07-13,7,"Arkansas","05"
2024-07-13,16,"Arizona","04"
2024-07-13,35,"California","06"
2024-07-13,3,"Colorado","08"
2024-07-13,2,"Connecticut","09"
2024-07-13,2,"District of Columbia","11"
2024-07-13,0,"Delaware","10"
2024-07-13,59,"Florida","12"
2024-07-13,0,"Georgia","13"
2024-07-13,6,"Hawaii","15"
2024-07-13,0,"Iowa","19"
2024-07-13,0,"Idaho","16"
2024-07-13,4,"Illinois","17"
2024-07-13,0,"Indiana","18"
2024-07-13,0,"Kansas","20"
2024-07-13,0,"Kentucky","21"
2024-07-13,5,"Louisiana","22"
2024-07-13,0,"Massachusetts","25"
2024-07-13,0,"Maryland","24"
2024-07-13,2,"Maine","23"
2024-07-13,8,"Michigan","26"
2024-07-13,0,"Minnesota","27"
2024-07-13,3,"Missouri","29"
2024-07-13,7,"Mississippi","28"
2024-07-13,0,"Montana","30"
2024-07-13,2,"North Carolina","37"
2024-07-13,0,"North Dakota","38"
2024-07-13,0,"Nebraska","31"
2024-07-13,0,"New Hampshire","33"
2024-07-13,17,"New Jersey","34"
2024-07-13,0,"New Mexico","35"
2024-07-13,0,"Nevada","32"
2024-07-13,14,"New York","36"
2024-07-13,3,"Ohio","39"
2024-07-13,6,"Oklahoma","40"
2024-07-13,3,"Oregon","41"
2024-07-13,50,"Pennsylvania","42"
2024-07-13,0,"Rhode Island","44"
2024-07-13,15,"South Carolina","45"
2024-07-13,0,"South Dakota","46"
2024-07-13,10,"Tennessee","47"
2024-07-13,5,"Texas","48"
2024-07-13,0,"Utah","49"
2024-07-13,16,"Virginia","51"
2024-07-13,0,"Vermont","50"
2024-07-13,6,"Washington","53"
2024-07-13,3,"Wisconsin","55"
2024-07-13,0,"West Virginia","54"
2024-07-13,3,"Wyoming","56"
2024-07-20,1,"Alaska","02"
2024-07-20,0,"Alabama","01"
2024-07-20,8,"Arkansas","05"
2024-07-20,12,"Arizona","04"
2024-07-20,29,"California","06"
2024-07-20,6,"Colorado","08"
2024-07-20,1,"Connecticut","09"
2024-07-20,1,"District of Columbia","11"
2024-07-20,0,"Delaware","10"
2024-07-20,41,"Florida","12"
2024-07-20,1,"Georgia","13"
2024-07-20,1,"Hawaii","15"
2024-07-20,1,"Iowa","19"
2024-07-20,0,"Idaho","16"
2024-07-20,3,"Illinois","17"
2024-07-20,1,"Indiana","18"
2024-07-20,1,"Kansas","20"
2024-07-20,0,"Kentucky","21"
2024-07-20,2,"Louisiana","22"
2024-07-20,NA,"Massachusetts","25"
2024-07-20,0,"Maryland","24"
2024-07-20,0,"Maine","23"
2024-07-20,7,"Michigan","26"
2024-07-20,NA,"Minnesota","27"
2024-07-20,4,"Missouri","29"
2024-07-20,12,"Mississippi","28"
2024-07-20,1,"Montana","30"
2024-07-20,0,"North Carolina","37"
2024-07-20,1,"North Dakota","38"
2024-07-20,0,"Nebraska","31"
2024-07-20,0,"New Hampshire","33"
2024-07-20,17,"New Jersey","34"
2024-07-20,0,"New Mexico","35"
2024-07-20,0,"Nevada","32"
2024-07-20,1,"New York","36"
2024-07-20,2,"Ohio","39"
2024-07-20,0,"Oklahoma","40"
2024-07-20,1,"Oregon","41"
2024-07-20,59,"Pennsylvania","42"
2024-07-20,0,"Rhode Island","44"
2024-07-20,16,"South Carolina","45"
2024-07-20,0,"South Dakota","46"
2024-07-20,13,"Tennessee","47"
2024-07-20,0,"Texas","48"
2024-07-20,0,"Utah","49"
2024-07-20,20,"Virginia","51"
2024-07-20,0,"Vermont","50"
2024-07-20,6,"Washington","53"
2024-07-20,1,"Wisconsin","55"
2024-07-20,0,"West Virginia","54"
2024-07-20,0,"Wyoming","56"
2024-07-27,0,"Alaska","02"
2024-07-27,1,"Alabama","01"
2024-07-27,4,"Arkansas","05"
2024-07-27,10,"Arizona","04"
2024-07-27,31,"California","06"
2024-07-27,6,"Colorado","08"
2024-07-27,3,"Connecticut","09"
2024-07-27,1,"District of Columbia","11"
2024-07-27,0,"Delaware","10"
2024-07-27,54,"Florida","12"
2024-07-27,3,"Georgia","13"
2024-07-27,3,"Hawaii","15"
2024-07-27,0,"Iowa","19"
2024-07-27,0,"Idaho","16"
2024-07-27,4,"Illinois","17"
2024-07-27,1,"Indiana","18"
2024-07-27,1,"Kansas","20"
2024-07-27,0,"Kentucky","21"
2024-07-27,7,"Louisiana","22"
2024-07-27,NA,"Massachusetts","25"
2024-07-27,1,"Maryland","24"
2024-07-27,2,"Maine","23"
2024-07-27,2,"Michigan","26"
2024-07-27,NA,"Minnesota","27"
2024-07-27,1,"Missouri","29"
2024-07-27,14,"Mississippi","28"
2024-07-27,0,"Montana","30"
2024-07-27,0,"North Carolina","37"
2024-07-27,0,"North Dakota","38"
2024-07-27,0,"Nebraska","31"
2024-07-27,0,"New Hampshire","33"
2024-07-27,12,"New Jersey","34"
2024-07-27,0,"New Mexico","35"
2024-07-27,0,"Nevada","32"
2024-07-27,0,"New York","36"
2024-07-27,3,"Ohio","39"
2024-07-27,1,"Oklahoma","40"
2024-07-27,0,"Oregon","41"
2024-07-27,55,"Pennsylvania","42"
2024-07-27,0,"Rhode Island","44"
2024-07-27,22,"South Carolina","45"
2024-07-27,0,"South Dakota","46"
2024-07-27,9,"Tennessee","47"
2024-07-27,2,"Texas","48"
2024-07-27,0,"Utah","49"
2024-07-27,11,"Virginia","51"
2024-07-27,0,"Vermont","50"
2024-07-27,3,"Washington","53"
2024-07-27,1,"Wisconsin","55"
2024-07-27,0,"West Virginia","54"
2024-07-27,2,"Wyoming","56"
2024-08-03,0,"Alaska","02"
2024-08-03,0,"Alabama","01"
2024-08-03,6,"Arkansas","05"
2024-08-03,25,"Arizona","04"
2024-08-03,19,"California","06"
2024-08-03,5,"Colorado","08"
2024-08-03,0,"Connecticut","09"
2024-08-03,1,"District of Columbia","11"
2024-08-03,0,"Delaware","10"
2024-08-03,42,"Florida","12"
2024-08-03,2,"Georgia","13"
2024-08-03,3,"Hawaii","15"
2024-08-03,0,"Iowa","19"
2024-08-03,0,"Idaho","16"
2024-08-03,6,"Illinois","17"
2024-08-03,0,"Indiana","18"
2024-08-03,0,"Kansas","20"
2024-08-03,0,"Kentucky","21"
2024-08-03,5,"Louisiana","22"
2024-08-03,NA,"Massachusetts","25"
2024-08-03,0,"Maryland","24"
2024-08-03,3,"Maine","23"
2024-08-03,5,"Michigan","26"
2024-08-03,NA,"Minnesota","27"
2024-08-03,3,"Missouri","29"
2024-08-03,16,"Mississippi","28"
2024-08-03,0,"Montana","30"
2024-08-03,1,"North Carolina","37"
2024-08-03,0,"North Dakota","38"
2024-08-03,0,"Nebraska","31"
2024-08-03,0,"New Hampshire","33"
2024-08-03,15,"New Jersey","34"
2024-08-03,0,"New Mexico","35"
2024-08-03,0,"Nevada","32"
2024-08-03,3,"New York","36"
2024-08-03,4,"Ohio","39"
2024-08-03,1,"Oklahoma","40"
2024-08-03,2,"Oregon","41"
2024-08-03,44,"Pennsylvania","42"
2024-08-03,0,"Rhode Island","44"
2024-08-03,15,"South Carolina","45"
2024-08-03,0,"South Dakota","46"
2024-08-03,9,"Tennessee","47"
2024-08-03,3,"Texas","48"
2024-08-03,0,"Utah","49"
2024-08-03,24,"Virginia","51"
2024-08-03,0,"Vermont","50"
2024-08-03,4,"Washington","53"
2024-08-03,2,"Wisconsin","55"
2024-08-03,0,"West Virginia","54"
2024-08-03,2,"Wyoming","56"
2024-08-10,4,"Alaska","02"
2024-08-10,0,"Alabama","01"
2024-08-10,4,"Arkansas","05"
2024-08-10,17,"Arizona","04"
2024-08-10,32,"California","06"
2024-08-10,0,"Colorado","08"
2024-08-10,2,"Connecticut","09"
2024-08-10,0,"District of Columbia","11"
2024-08-10,0,"Delaware","10"
2024-08-10,45,"Florida","12"
2024-08-10,2,"Georgia","13"
2024-08-10,1,"Hawaii","15"
2024-08-10,1,"Iowa","19"
2024-08-10,0,"Idaho","16"
2024-08-10,1,"Illinois","17"
2024-08-10,3,"Indiana","18"
